,YEAR,MONTH,DAY,TIME_PST,TIME_FLAG,SURF_TEMP_C,SURF_FLAG,BOT_TEMP_C,BOT_FLAG
18084,1966,2,25,NaN,NaN,13.8,0,13.8,0.0
18085,1966,2,26,NaN,NaN,13.7,0,13.7,0.0
18086,1966,2,27,NaN,NaN,13.8,0,13.8,0.0
18087,1966,2,28,NaN,NaN,13.7,0,13.7,0.0
18088,1966,3,1,NaN,NaN,13.9,0,13.9,0.0
18089,1966,3,2,NaN,NaN,13.2,0,NaN,0.0
18090,1966,3,3,NaN,NaN,13.2,0,13.0,0.0
18091,1966,3,4,NaN,NaN,12.9,0,12.7,0.0
18092,1966,3,5,NaN,NaN,13,0,12.7,0.0
18093,1966,3,6,NaN,NaN,13.2,0,13.0,0.0
18094,1966,3,7,NaN,NaN,13.5,0,13.3,0.0
18095,1966,3,8,NaN,NaN,13.6,0,13.5,0.0
18096,1966,3,9,NaN,NaN,13.1,0,12.9,0.0
18097,1966,3,10,NaN,NaN,13.1,0,13.0,0.0
18098,1966,3,11,NaN,NaN,13.4,0,13.4,0.0
18099,1966,3,12,NaN,NaN,14.1,0,14.2,0.0
18100,1966,3,13,NaN,NaN,14.1,0,13.9,0.0
18101,1966,3,14,NaN,NaN,13.5,0,13.6,0.0
18102,1966,3,15,NaN,NaN,13.7,0,13.6,0.0
18103,1966,3,16,NaN,NaN,13.4,0,13.5,0.0
18104,1966,3,17,NaN,NaN,13.4,0,13.4,0.0
18105,1966,3,18,NaN,NaN,13.9,0,13.8,0.0
18106,1966,3,19,NaN,NaN,14.4,0,14.1,0.0
18107,1966,3,20,NaN,NaN,14.5,0,14.5,0.0
18108,1966,3,21,NaN,NaN,14.4,0,14.5,0.0
18109,1966,3,22,NaN,NaN,14.4,0,14.4,0.0
18110,1966,3,23,NaN,NaN,14.9,0,15.0,0.0
18111,1966,3,24,NaN,NaN,14.8,0,15.0,0.0
18112,1966,3,25,NaN,NaN,14.8,0,14.7,0.0
18113,1966,3,26,NaN,NaN,15.2,0,15.2,0.0
18114,1966,3,27,NaN,NaN,15,0,14.9,0.0
18115,1966,3,28,NaN,NaN,15.1,0,15.1,0.0
18116,1966,3,29,NaN,NaN,14.7,0,14.6,0.0
18117,1966,3,30,NaN,NaN,14.8,0,14.8,0.0
18118,1966,3,31,NaN,NaN,14.4,0,14.3,0.0
18119,1966,4,1,NaN,NaN,14.6,0,13.4,0.0
18120,1966,4,2,NaN,NaN,15.2,0,14.8,0.0
18121,1966,4,3,NaN,NaN,15.3,0,15.4,0.0
18122,1966,4,4,NaN,NaN,15.4,0,15.4,0.0
18123,1966,4,5,NaN,NaN,15.6,0,15.4,0.0
18124,1966,4,6,NaN,NaN,15.6,0,14.9,0.0
18125,1966,4,7,NaN,NaN,15.1,0,14.1,0.0
18126,1966,4,8,NaN,NaN,15.4,0,15.3,0.0
18127,1966,4,9,NaN,NaN,15.9,0,15.1,0.0
18128,1966,4,10,NaN,NaN,16.4,0,16.3,0.0
18129,1966,4,11,NaN,NaN,15.3,0,15.2,0.0
18130,1966,4,12,NaN,NaN,15.5,0,15.6,0.0
18131,1966,4,13,NaN,NaN,15.5,0,15.2,0.0
18132,1966,4,14,NaN,NaN,16.7,0,16.3,0.0
18133,1966,4,15,NaN,NaN,16.5,0,16.1,0.0
18134,1966,4,16,NaN,NaN,16.4,0,16.6,0.0
18135,1966,4,17,NaN,NaN,16.3,0,16.5,0.0
18136,1966,4,18,NaN,NaN,15.9,0,16.0,0.0
18137,1966,4,19,NaN,NaN,15.9,0,15.9,0.0
18138,1966,4,20,NaN,NaN,16.2,0,16.1,0.0
18139,1966,4,21,NaN,NaN,16.7,0,16.6,0.0
18140,1966,4,22,NaN,NaN,16.9,0,16.8,0.0
18141,1966,4,23,NaN,NaN,17.2,0,16.7,0.0
18142,1966,4,24,NaN,NaN,16.8,0,16.1,0.0
18143,1966,4,25,NaN,NaN,16.8,0,16.9,0.0
18144,1966,4,26,NaN,NaN,17.2,0,17.2,0.0
18145,1966,4,27,NaN,NaN,17.2,0,17.3,0.0
18146,1966,4,28,NaN,NaN,16.9,0,17.0,0.0
18147,1966,4,29,NaN,NaN,17.4,0,17.3,0.0
18148,1966,4,30,NaN,NaN,17.4,0,17.4,0.0
18149,1966,5,1,NaN,NaN,17.5,0,17.5,0.0
18150,1966,5,2,NaN,NaN,17.4,0,17.1,0.0
18151,1966,5,3,NaN,NaN,17.3,0,17.3,0.0
18152,1966,5,4,NaN,NaN,17.2,0,16.9,0.0
18153,1966,5,5,NaN,NaN,17.5,0,16.8,0.0
18154,1966,5,6,NaN,NaN,17.2,0,16.5,0.0
18155,1966,5,7,NaN,NaN,16.7,0,16.8,0.0
18156,1966,5,8,NaN,NaN,16.6,0,16.7,0.0
18157,1966,5,9,NaN,NaN,16.8,0,16.9,0.0
18158,1966,5,10,NaN,NaN,17.1,0,17.1,0.0
18159,1966,5,11,NaN,NaN,17.2,0,17.3,0.0
18160,1966,5,12,NaN,NaN,17.6,0,17.5,0.0
18161,1966,5,13,NaN,NaN,18,0,17.8,0.0
18162,1966,5,14,NaN,NaN,17.5,0,17.7,0.0
18163,1966,5,15,NaN,NaN,17,0,17.1,0.0
18164,1966,5,16,NaN,NaN,17.4,0,17.5,0.0
18165,1966,5,17,NaN,NaN,17.5,0,17.2,0.0
18166,1966,5,18,NaN,NaN,18,0,18.0,0.0
18167,1966,5,19,NaN,NaN,18.4,0,17.9,0.0
18168,1966,5,20,NaN,NaN,18.4,0,17.5,0.0
18169,1966,5,21,NaN,NaN,17.8,0,17.9,0.0
18170,1966,5,22,NaN,NaN,18.5,0,18.5,0.0
18171,1966,5,23,NaN,NaN,17.9,0,15.0,0.0
18172,1966,5,24,NaN,NaN,17.9,0,16.3,0.0
18173,1966,5,25,NaN,NaN,17.6,0,17.6,0.0
18174,1966,5,26,NaN,NaN,17.4,0,17.3,0.0
18175,1966,5,27,NaN,NaN,17,0,17.0,0.0
18176,1966,5,28,NaN,NaN,17.5,0,17.7,0.0
18177,1966,5,29,NaN,NaN,17.8,0,17.7,0.0
18178,1966,5,30,NaN,NaN,17.8,0,18.0,0.0
18179,1966,5,31,NaN,NaN,17.5,0,17.6,0.0
18180,1966,6,1,NaN,NaN,17.1,0,15.1,0.0
18181,1966,6,2,NaN,NaN,17.6,0,17.2,0.0
18182,1966,6,3,NaN,NaN,17.7,0,17.9,0.0
18183,1966,6,4,NaN,NaN,17.6,0,17.6,0.0
18184,1966,6,5,NaN,NaN,16.2,0,16.0,0.0
18185,1966,6,6,NaN,NaN,16.6,0,14.4,0.0
18186,1966,6,7,NaN,NaN,19,0,16.8,0.0
18187,1966,6,8,NaN,NaN,18.9,0,17.7,0.0
18188,1966,6,9,NaN,NaN,18.7,0,15.8,0.0
18189,1966,6,10,NaN,NaN,17.1,0,16.4,0.0
18190,1966,6,11,NaN,NaN,18.2,0,17.8,0.0
18191,1966,6,12,NaN,NaN,18.2,0,17.6,0.0
18192,1966,6,13,NaN,NaN,18.4,0,18.3,0.0
18193,1966,6,14,NaN,NaN,18.4,0,17.3,0.0
18194,1966,6,15,NaN,NaN,18.7,0,18.8,0.0
18195,1966,6,16,NaN,NaN,18.8,0,18.9,0.0
18196,1966,6,17,NaN,NaN,19.2,0,19.2,0.0
18197,1966,6,18,NaN,NaN,19.7,0,19.8,0.0
18198,1966,6,19,NaN,NaN,20.1,0,18.7,0.0
18199,1966,6,20,NaN,NaN,19.8,0,18.6,0.0
18200,1966,6,21,NaN,NaN,19.7,0,19.7,0.0
18201,1966,6,22,NaN,NaN,19.6,0,19.8,0.0
18202,1966,6,23,NaN,NaN,19,0,18.8,0.0
18203,1966,6,24,NaN,NaN,20,0,19.8,0.0
18204,1966,6,25,NaN,NaN,20.5,0,20.6,0.0
18205,1966,6,26,NaN,NaN,20.7,0,20.6,0.0
18206,1966,6,27,NaN,NaN,20.5,0,20.8,0.0
18207,1966,6,28,NaN,NaN,20.4,0,20.8,0.0
18208,1966,6,29,NaN,NaN,20.7,0,20.5,0.0
18209,1966,6,30,NaN,NaN,20.5,0,20.4,0.0
18210,1966,7,1,NaN,NaN,20.2,0,20.6,0.0
18211,1966,7,2,NaN,NaN,20.6,0,21.1,0.0
18212,1966,7,3,NaN,NaN,21.9,0,21.6,0.0
18213,1966,7,4,NaN,NaN,21.7,0,21.6,0.0
18214,1966,7,5,NaN,NaN,21.8,0,21.6,0.0
18215,1966,7,6,NaN,NaN,21.2,0,21.1,0.0
18216,1966,7,7,NaN,NaN,20.8,0,20.9,0.0
18217,1966,7,8,NaN,NaN,20.5,0,20.5,0.0
18218,1966,7,9,NaN,NaN,21,0,20.6,0.0
18219,1966,7,10,NaN,NaN,20.8,0,16.7,0.0
18220,1966,7,11,NaN,NaN,19,0,16.2,0.0
18221,1966,7,12,NaN,NaN,17.5,0,15.2,0.0
18222,1966,7,13,NaN,NaN,18.1,0,16.9,0.0
18223,1966,7,14,NaN,NaN,16.3,0,13.6,0.0
18224,1966,7,15,NaN,NaN,18.8,0,14.7,0.0
18225,1966,7,16,NaN,NaN,18.1,0,14.3,0.0
18226,1966,7,17,NaN,NaN,17.4,0,14.2,0.0
18227,1966,7,18,NaN,NaN,18.3,0,15.0,0.0
18228,1966,7,19,NaN,NaN,18.1,0,17.6,0.0
18229,1966,7,20,NaN,NaN,15.3,0,15.2,0.0
18230,1966,7,21,NaN,NaN,17.1,0,16.8,0.0
18231,1966,7,22,NaN,NaN,18.4,0,18.3,0.0
18232,1966,7,23,NaN,NaN,19,0,17.5,0.0
18233,1966,7,24,NaN,NaN,19.5,0,18.4,0.0
18234,1966,7,25,NaN,NaN,19.6,0,18.1,0.0
18235,1966,7,26,NaN,NaN,20.8,0,18.1,0.0
18236,1966,7,27,NaN,NaN,20.7,0,18.7,0.0
18237,1966,7,28,NaN,NaN,20,0,20.0,0.0
18238,1966,7,29,NaN,NaN,19.4,0,19.3,0.0
18239,1966,7,30,NaN,NaN,19.7,0,19.0,0.0
18240,1966,7,31,NaN,NaN,20.1,0,19.5,0.0
18241,1966,8,1,NaN,NaN,20.6,0,20.5,0.0
18242,1966,8,2,NaN,NaN,20.9,0,20.6,0.0
18243,1966,8,3,NaN,NaN,22.2,0,21.5,0.0
18244,1966,8,4,NaN,NaN,22,0,20.9,0.0
18245,1966,8,5,NaN,NaN,22.9,0,20.4,0.0
18246,1966,8,6,NaN,NaN,22.3,0,20.3,0.0
18247,1966,8,7,NaN,NaN,22.7,0,22.1,0.0
18248,1966,8,8,NaN,NaN,22.9,0,21.6,0.0
18249,1966,8,9,NaN,NaN,23.1,0,20.9,0.0
18250,1966,8,10,NaN,NaN,22.9,0,22.2,0.0
18251,1966,8,11,NaN,NaN,22.8,0,22.7,0.0
18252,1966,8,12,NaN,NaN,23,0,20.7,0.0
18253,1966,8,13,NaN,NaN,23,0,21.0,0.0
18254,1966,8,14,NaN,NaN,23,0,22.8,0.0
18255,1966,8,15,NaN,NaN,22.6,0,18.4,0.0
18256,1966,8,16,NaN,NaN,22.6,0,19.1,0.0
18257,1966,8,17,NaN,NaN,21.6,0,17.8,0.0
18258,1966,8,18,NaN,NaN,21.5,0,18.1,0.0
18259,1966,8,19,NaN,NaN,22.2,0,18.5,0.0
18260,1966,8,20,NaN,NaN,22.7,0,18.4,0.0
18261,1966,8,21,NaN,NaN,22.8,0,21.0,0.0
18262,1966,8,22,NaN,NaN,22.7,0,22.5,0.0
18263,1966,8,23,NaN,NaN,22.1,0,19.4,0.0
18264,1966,8,24,NaN,NaN,22.6,0,20.8,0.0
18265,1966,8,25,NaN,NaN,22.4,0,19.3,0.0
18266,1966,8,26,NaN,NaN,22,0,21.8,0.0
18267,1966,8,27,NaN,NaN,21.6,0,21.5,0.0
18268,1966,8,28,NaN,NaN,21.8,0,21.7,0.0
18269,1966,8,29,NaN,NaN,21.9,0,21.1,0.0
18270,1966,8,30,NaN,NaN,21.9,0,21.6,0.0
18271,1966,8,31,NaN,NaN,21.5,0,21.7,0.0
18272,1966,9,1,NaN,NaN,21.3,0,19.4,0.0
18273,1966,9,2,NaN,NaN,21.6,0,18.8,0.0
18274,1966,9,3,NaN,NaN,21.5,0,19.6,0.0
18275,1966,9,4,NaN,NaN,21.4,0,16.8,0.0
18276,1966,9,5,NaN,NaN,20.6,0,16.6,0.0
18277,1966,9,6,NaN,NaN,20.8,0,17.8,0.0
18278,1966,9,7,NaN,NaN,20.5,0,19.3,0.0
18279,1966,9,8,NaN,NaN,19.3,0,18.0,0.0
18280,1966,9,9,NaN,NaN,17.9,0,16.1,0.0
18281,1966,9,10,NaN,NaN,18.6,0,18.3,0.0
18282,1966,9,11,NaN,NaN,18,0,17.4,0.0
18283,1966,9,12,NaN,NaN,18.7,0,18.5,0.0
18284,1966,9,13,NaN,NaN,18.5,0,17.7,0.0
18285,1966,9,14,NaN,NaN,17.8,0,17.1,0.0
18286,1966,9,15,NaN,NaN,17.7,0,16.1,0.0
18287,1966,9,16,NaN,NaN,16.4,0,15.7,0.0
18288,1966,9,17,NaN,NaN,18.5,0,17.5,0.0
18289,1966,9,18,NaN,NaN,18.8,0,16.6,0.0
18290,1966,9,19,NaN,NaN,19.1,0,18.5,0.0
18291,1966,9,20,NaN,NaN,17.8,0,15.8,0.0
18292,1966,9,21,NaN,NaN,16.7,0,16.1,0.0
18293,1966,9,22,NaN,NaN,16.9,0,16.5,0.0
18294,1966,9,23,NaN,NaN,15,0,14.8,0.0
18295,1966,9,24,NaN,NaN,18.1,0,15.2,0.0
18296,1966,9,25,NaN,NaN,17.2,0,15.0,0.0
18297,1966,9,26,NaN,NaN,17.4,0,16.3,0.0
18298,1966,9,27,NaN,NaN,18,0,17.5,0.0
18299,1966,9,28,NaN,NaN,19,0,19.0,0.0
18300,1966,9,29,NaN,NaN,19.2,0,18.3,0.0
18301,1966,9,30,NaN,NaN,18.8,0,18.7,0.0
18302,1966,10,1,NaN,NaN,19.6,0,18.7,0.0
18303,1966,10,2,NaN,NaN,20,0,19.3,0.0
18304,1966,10,3,NaN,NaN,19,0,16.4,0.0
18305,1966,10,4,NaN,NaN,18.9,0,17.1,0.0
18306,1966,10,5,NaN,NaN,19,0,18.8,0.0
18307,1966,10,6,NaN,NaN,19,0,18.6,0.0
18308,1966,10,7,NaN,NaN,18.4,0,18.0,0.0
18309,1966,10,8,NaN,NaN,18.3,0,18.1,0.0
18310,1966,10,9,NaN,NaN,19,0,19.1,0.0
18311,1966,10,10,NaN,NaN,18.7,0,18.7,0.0
18312,1966,10,11,NaN,NaN,18.8,0,18.6,0.0
18313,1966,10,12,NaN,NaN,19,0,19.0,0.0
18314,1966,10,13,NaN,NaN,18,0,16.5,0.0
18315,1966,10,14,NaN,NaN,18.2,0,16.4,0.0
18316,1966,10,15,NaN,NaN,17.2,0,16.5,0.0
18317,1966,10,16,NaN,NaN,16.5,0,16.2,0.0
18318,1966,10,17,NaN,NaN,17,0,18.0,0.0
18319,1966,10,18,NaN,NaN,17.5,0,17.5,0.0
18320,1966,10,19,NaN,NaN,17.6,0,17.8,0.0
18321,1966,10,20,NaN,NaN,17.8,0,17.1,0.0
18322,1966,10,21,NaN,NaN,17.6,0,17.3,0.0
18323,1966,10,22,NaN,NaN,17.5,0,17.5,0.0
18324,1966,10,23,NaN,NaN,17.6,0,17.5,0.0
18325,1966,10,24,NaN,NaN,16.9,0,16.8,0.0
18326,1966,10,25,NaN,NaN,17.5,0,17.4,0.0
18327,1966,10,26,NaN,NaN,18.1,0,18.1,0.0
18328,1966,10,27,NaN,NaN,18.9,0,18.7,0.0
18329,1966,10,28,NaN,NaN,18.5,0,18.5,0.0
18330,1966,10,29,NaN,NaN,18,0,17.4,0.0
18331,1966,10,30,NaN,NaN,18.2,0,15.9,0.0
18332,1966,10,31,NaN,NaN,17.5,0,15.7,0.0
18333,1966,11,1,NaN,NaN,17,0,16.1,0.0
18334,1966,11,2,NaN,NaN,17,0,16.5,0.0
18335,1966,11,3,NaN,NaN,18.7,0,18.3,0.0
18336,1966,11,4,NaN,NaN,18.9,0,18.6,0.0
18337,1966,11,5,NaN,NaN,18.4,0,17.0,0.0
18338,1966,11,6,NaN,NaN,18,0,16.8,0.0
18339,1966,11,7,NaN,NaN,17.6,0,17.5,0.0
18340,1966,11,8,NaN,NaN,17.7,0,17.8,0.0
18341,1966,11,9,NaN,NaN,17.6,0,17.5,0.0
18342,1966,11,10,NaN,NaN,17.1,0,16.3,0.0
18343,1966,11,11,NaN,NaN,17.2,0,17.2,0.0
18344,1966,11,12,NaN,NaN,17.1,0,17.2,0.0
18345,1966,11,13,NaN,NaN,17,0,17.1,0.0
18346,1966,11,14,NaN,NaN,17.4,0,17.3,0.0
18347,1966,11,15,NaN,NaN,17.2,0,17.2,0.0
18348,1966,11,16,NaN,NaN,17.4,0,17.4,0.0
18349,1966,11,17,NaN,NaN,17.1,0,16.9,0.0
18350,1966,11,18,NaN,NaN,17.4,0,17.3,0.0
18351,1966,11,19,NaN,NaN,16.7,0,16.2,0.0
18352,1966,11,20,NaN,NaN,16.3,0,16.3,0.0
18353,1966,11,21,NaN,NaN,16.3,0,16.3,0.0
18354,1966,11,22,NaN,NaN,15.9,0,16.0,0.0
18355,1966,11,23,NaN,NaN,15.5,0,15.4,0.0
18356,1966,11,24,NaN,NaN,14.5,0,14.5,0.0
18357,1966,11,25,NaN,NaN,14.9,0,14.4,0.0
18358,1966,11,26,NaN,NaN,14.7,0,14.6,0.0
18359,1966,11,27,NaN,NaN,14.9,0,13.8,0.0
18360,1966,11,28,NaN,NaN,15.1,0,14.4,0.0
18361,1966,11,29,NaN,NaN,15.1,0,14.9,0.0
18362,1966,11,30,NaN,NaN,14.5,0,14.4,0.0
18363,1966,12,1,NaN,NaN,14.5,0,14.3,0.0
18364,1966,12,2,NaN,NaN,14.3,0,14.2,0.0
18365,1966,12,3,NaN,NaN,15,0,15.0,0.0
18366,1966,12,4,NaN,NaN,15.4,0,15.4,0.0
18367,1966,12,5,NaN,NaN,15.4,0,15.5,0.0
18368,1966,12,6,NaN,NaN,16.2,0,16.2,0.0
18369,1966,12,7,NaN,NaN,16.1,0,16.3,0.0
18370,1966,12,8,NaN,NaN,16.1,0,15.9,0.0
18371,1966,12,9,NaN,NaN,15.6,0,15.2,0.0
18372,1966,12,10,NaN,NaN,15.2,0,14.3,0.0
18373,1966,12,11,NaN,NaN,15.5,0,15.5,0.0
18374,1966,12,12,NaN,NaN,15,0,14.6,0.0
18375,1966,12,13,NaN,NaN,14.7,0,14.8,0.0
18376,1966,12,14,NaN,NaN,14.8,0,14.8,0.0
18377,1966,12,15,NaN,NaN,15,0,15.0,0.0
18378,1966,12,16,NaN,NaN,14.5,0,14.4,0.0
18379,1966,12,17,NaN,NaN,14.6,0,14.6,0.0
18380,1966,12,18,NaN,NaN,14.7,0,14.8,0.0
18381,1966,12,19,NaN,NaN,14.5,0,14.5,0.0
18382,1966,12,20,NaN,NaN,14.7,0,14.8,0.0
18383,1966,12,21,NaN,NaN,14.9,0,14.8,0.0
18384,1966,12,22,NaN,NaN,15.1,0,15.1,0.0
18385,1966,12,23,NaN,NaN,15.1,0,14.9,0.0
18386,1966,12,24,NaN,NaN,14.5,0,14.2,0.0
18387,1966,12,25,NaN,NaN,14.7,0,14.6,0.0
18388,1966,12,26,NaN,NaN,14.3,0,14.6,0.0
18389,1966,12,27,NaN,NaN,12.8,0,12.7,0.0
18390,1966,12,28,NaN,NaN,13.7,0,13.4,0.0
18391,1966,12,29,NaN,NaN,13.7,0,13.2,0.0
18392,1966,12,30,NaN,NaN,13.3,0,13.1,0.0
18393,1966,12,31,NaN,NaN,13.1,0,13.0,0.0
18394,1967,1,1,NaN,NaN,13.7,0,13.8,0.0
18395,1967,1,2,NaN,NaN,14,0,14.0,0.0
18396,1967,1,3,NaN,NaN,13.7,0,13.9,0.0
18397,1967,1,4,NaN,NaN,13.6,0,13.8,0.0
18398,1967,1,5,NaN,NaN,14.1,0,13.9,0.0
18399,1967,1,6,NaN,NaN,14,0,13.9,0.0
18400,1967,1,7,NaN,NaN,13.4,0,13.4,0.0
18401,1967,1,8,NaN,NaN,13.5,0,13.5,0.0
18402,1967,1,9,NaN,NaN,13.5,0,13.5,0.0
18403,1967,1,10,NaN,NaN,13.6,0,13.5,0.0
18404,1967,1,11,NaN,NaN,13.5,0,13.4,0.0
18405,1967,1,12,NaN,NaN,13.5,0,13.6,0.0
18406,1967,1,13,NaN,NaN,13.7,0,13.7,0.0
18407,1967,1,14,NaN,NaN,13.8,0,13.7,0.0
18408,1967,1,15,NaN,NaN,13.8,0,13.7,0.0
18409,1967,1,16,NaN,NaN,13.3,0,13.4,0.0
18410,1967,1,17,NaN,NaN,13.3,0,13.3,0.0
18411,1967,1,18,NaN,NaN,13.1,0,13.2,0.0
18412,1967,1,19,NaN,NaN,12.9,0,12.9,0.0
18413,1967,1,20,NaN,NaN,13.2,0,13.1,0.0
18414,1967,1,21,NaN,NaN,13.8,0,13.9,0.0
18415,1967,1,22,NaN,NaN,14,0,14.2,0.0
18416,1967,1,23,NaN,NaN,14,0,14.2,0.0
18417,1967,1,24,NaN,NaN,13.7,0,13.8,0.0
18418,1967,1,25,NaN,NaN,14.3,0,14.4,0.0
18419,1967,1,26,NaN,NaN,14.2,0,14.2,0.0
18420,1967,1,27,NaN,NaN,14.2,0,14.1,0.0
18421,1967,1,28,NaN,NaN,14.2,0,14.2,0.0
18422,1967,1,29,NaN,NaN,14.3,0,14.4,0.0
18423,1967,1,30,NaN,NaN,14.3,0,14.4,0.0
18424,1967,1,31,NaN,NaN,14.3,0,14.5,0.0
18425,1967,2,1,NaN,NaN,14,0,14.0,0.0
18426,1967,2,2,NaN,NaN,13.9,0,14.0,0.0
18427,1967,2,3,NaN,NaN,13.6,0,13.5,0.0
18428,1967,2,4,NaN,NaN,13.6,0,13.6,0.0
18429,1967,2,5,NaN,NaN,13.8,0,13.7,0.0
18430,1967,2,6,NaN,NaN,13.9,0,14.0,0.0
18431,1967,2,7,NaN,NaN,13.9,0,13.9,0.0
18432,1967,2,8,NaN,NaN,14,0,13.9,0.0
18433,1967,2,9,NaN,NaN,13.8,0,13.4,0.0
18434,1967,2,10,NaN,NaN,13.8,0,13.6,0.0
18435,1967,2,11,NaN,NaN,13.8,0,13.5,0.0
18436,1967,2,12,NaN,NaN,14.2,0,14.2,0.0
18437,1967,2,13,NaN,NaN,14.5,0,14.4,0.0
18438,1967,2,14,NaN,NaN,14.8,0,14.7,0.0
18439,1967,2,15,NaN,NaN,14.2,0,14.2,0.0
18440,1967,2,16,NaN,NaN,13.4,0,13.6,0.0
18441,1967,2,17,NaN,NaN,13.9,0,13.6,0.0
18442,1967,2,18,NaN,NaN,14,0,14.1,0.0
18443,1967,2,19,NaN,NaN,14.2,0,14.2,0.0
18444,1967,2,20,NaN,NaN,14.1,0,14.2,0.0
18445,1967,2,21,NaN,NaN,14.1,0,14.1,0.0
18446,1967,2,22,NaN,NaN,14.1,0,14.2,0.0
18447,1967,2,23,NaN,NaN,14.3,0,14.4,0.0
18448,1967,2,24,NaN,NaN,14.5,0,14.6,0.0
18449,1967,2,25,NaN,NaN,14.8,0,14.9,0.0
18450,1967,2,26,NaN,NaN,14.6,0,14.6,0.0
18451,1967,2,27,NaN,NaN,14.5,0,14.5,0.0
18452,1967,2,28,NaN,NaN,14.9,0,14.8,0.0
18453,1967,3,1,NaN,NaN,14.7,0,14.7,0.0
18454,1967,3,2,NaN,NaN,14.8,0,14.8,0.0
18455,1967,3,3,NaN,NaN,14.8,0,14.8,0.0
18456,1967,3,4,NaN,NaN,13.9,0,14.0,0.0
18457,1967,3,5,NaN,NaN,13.3,0,13.3,0.0
18458,1967,3,6,NaN,NaN,14.1,0,13.8,0.0
18459,1967,3,7,NaN,NaN,14.4,0,14.2,0.0
18460,1967,3,8,NaN,NaN,14.5,0,13.9,0.0
18461,1967,3,9,NaN,NaN,14.7,0,14.1,0.0
18462,1967,3,10,NaN,NaN,14.6,0,14.8,0.0
18463,1967,3,11,NaN,NaN,14.9,0,15.0,0.0
18464,1967,3,12,NaN,NaN,14.9,0,14.6,0.0
18465,1967,3,13,NaN,NaN,15,0,15.1,0.0
18466,1967,3,14,NaN,NaN,14.9,0,14.9,0.0
18467,1967,3,15,NaN,NaN,14.9,0,14.9,0.0
18468,1967,3,16,NaN,NaN,15.2,0,15.3,0.0
18469,1967,3,17,NaN,NaN,15.6,0,15.7,0.0
18470,1967,3,18,NaN,NaN,15.4,0,15.6,0.0
18471,1967,3,19,NaN,NaN,15.4,0,15.6,0.0
18472,1967,3,20,NaN,NaN,15.5,0,15.6,0.0
18473,1967,3,21,NaN,NaN,15.6,0,15.6,0.0
18474,1967,3,22,NaN,NaN,16,0,15.8,0.0
18475,1967,3,23,NaN,NaN,15.7,0,15.5,0.0
18476,1967,3,24,NaN,NaN,15.7,0,15.8,0.0
18477,1967,3,25,NaN,NaN,15.2,0,14.7,0.0
18478,1967,3,26,NaN,NaN,15.8,0,15.6,0.0
18479,1967,3,27,NaN,NaN,15.5,0,15.5,0.0
18480,1967,3,28,NaN,NaN,15.7,0,15.8,0.0
18481,1967,3,29,NaN,NaN,15.5,0,15.5,0.0
18482,1967,3,30,NaN,NaN,14.1,0,15.0,0.0
18483,1967,3,31,NaN,NaN,14.4,0,14.4,0.0
18484,1967,4,1,NaN,NaN,13.8,0,13.9,0.0
18485,1967,4,2,NaN,NaN,14.1,0,14.2,0.0
18486,1967,4,3,NaN,NaN,14.2,0,14.2,0.0
18487,1967,4,4,NaN,NaN,14.8,0,14.7,0.0
18488,1967,4,5,NaN,NaN,14.1,0,14.1,0.0
18489,1967,4,6,NaN,NaN,14.4,0,14.3,0.0
18490,1967,4,7,NaN,NaN,14.5,0,14.4,0.0
18491,1967,4,8,NaN,NaN,14.7,0,14.7,0.0
18492,1967,4,9,NaN,NaN,15.1,0,14.9,0.0
18493,1967,4,10,NaN,NaN,15.1,0,15.0,0.0
18494,1967,4,11,NaN,NaN,14,0,14.1,0.0
18495,1967,4,12,NaN,NaN,13.6,0,13.8,0.0
18496,1967,4,13,NaN,NaN,14.2,0,14.3,0.0
18497,1967,4,14,NaN,NaN,14.4,0,14.4,0.0
18498,1967,4,15,NaN,NaN,14.6,0,14.8,0.0
18499,1967,4,16,NaN,NaN,14.6,0,14.8,0.0
18500,1967,4,17,NaN,NaN,14.5,0,14.6,0.0
18501,1967,4,18,NaN,NaN,13.7,0,12.8,0.0
18502,1967,4,19,NaN,NaN,13.8,0,14.0,0.0
18503,1967,4,20,NaN,NaN,13.8,0,13.8,0.0
18504,1967,4,21,NaN,NaN,13.9,0,13.5,0.0
18505,1967,4,22,NaN,NaN,13.7,0,14.0,0.0
18506,1967,4,23,NaN,NaN,14.1,0,14.0,0.0
18507,1967,4,24,NaN,NaN,14.3,0,14.0,0.0
18508,1967,4,25,NaN,NaN,14.9,0,15.0,0.0
18509,1967,4,26,NaN,NaN,15.1,0,15.0,0.0
18510,1967,4,27,NaN,NaN,15,0,15.1,0.0
18511,1967,4,28,NaN,NaN,15.4,0,15.4,0.0
18512,1967,4,29,NaN,NaN,14.9,0,15.2,0.0
18513,1967,4,30,NaN,NaN,14.1,0,14.2,0.0
18514,1967,5,1,NaN,NaN,14.1,0,14.2,0.0
18515,1967,5,2,NaN,NaN,13.6,0,12.8,0.0
18516,1967,5,3,NaN,NaN,14.3,0,14.4,0.0
18517,1967,5,4,NaN,NaN,15.1,0,14.5,0.0
18518,1967,5,5,NaN,NaN,15.2,0,15.0,0.0
18519,1967,5,6,NaN,NaN,15,0,14.0,0.0
18520,1967,5,7,NaN,NaN,16.1,0,14.9,0.0
18521,1967,5,8,NaN,NaN,16.5,0,15.1,0.0
