,YEAR,MONTH,DAY,TIME_PST,FLAG_DAY_TIME,SURF_TEMP_C,FLAG_TEMP
548,1974,7,4,NaN,NaN,10.7,NaN
549,1974,7,5,NaN,NaN,10.0,NaN
550,1974,7,6,NaN,NaN,NaN,NaN
551,1974,7,7,NaN,NaN,NaN,NaN
552,1974,7,8,NaN,NaN,10.7,NaN
553,1974,7,9,NaN,NaN,11.0,NaN
554,1974,7,10,NaN,NaN,11.1,NaN
555,1974,7,11,NaN,NaN,14.3,NaN
556,1974,7,12,NaN,NaN,NaN,NaN
557,1974,7,13,NaN,NaN,NaN,NaN
558,1974,7,14,NaN,NaN,NaN,NaN
559,1974,7,15,NaN,NaN,12.5,NaN
560,1974,7,16,NaN,NaN,13.3,NaN
561,1974,7,17,NaN,NaN,13.5,NaN
562,1974,7,18,NaN,NaN,14.3,NaN
563,1974,7,19,NaN,NaN,13.3,NaN
564,1974,7,20,NaN,NaN,12.5,NaN
565,1974,7,21,NaN,NaN,12.5,NaN
566,1974,7,22,NaN,NaN,NaN,NaN
567,1974,7,23,NaN,NaN,10.8,NaN
568,1974,7,24,NaN,NaN,10.8,NaN
569,1974,7,25,NaN,NaN,12.5,NaN
570,1974,7,26,NaN,NaN,11.3,NaN
571,1974,7,27,NaN,NaN,12.5,NaN
572,1974,7,28,NaN,NaN,13.0,NaN
573,1974,7,29,NaN,NaN,13.5,NaN
574,1974,7,30,NaN,NaN,12.5,NaN
575,1974,7,31,NaN,NaN,13.1,NaN
576,1974,8,1,NaN,NaN,14.4,NaN
577,1974,8,2,NaN,NaN,13.5,NaN
578,1974,8,3,NaN,NaN,13.0,NaN
579,1974,8,4,NaN,NaN,13.4,NaN
580,1974,8,5,NaN,NaN,NaN,NaN
581,1974,8,6,NaN,NaN,13.0,NaN
582,1974,8,7,NaN,NaN,NaN,NaN
583,1974,8,8,NaN,NaN,12.5,NaN
584,1974,8,9,NaN,NaN,10.8,NaN
585,1974,8,10,NaN,NaN,10.8,NaN
586,1974,8,11,NaN,NaN,12.3,NaN
587,1974,8,12,NaN,NaN,13.3,NaN
588,1974,8,13,NaN,NaN,12.4,NaN
589,1974,8,14,NaN,NaN,NaN,NaN
590,1974,8,15,NaN,NaN,12.5,NaN
591,1974,8,16,NaN,NaN,13.4,NaN
592,1974,8,17,NaN,NaN,13.6,NaN
593,1974,8,18,NaN,NaN,15.5,NaN
594,1974,8,19,NaN,NaN,13.5,NaN
595,1974,8,20,NaN,NaN,12.6,NaN
596,1974,8,21,NaN,NaN,11.6,NaN
597,1974,8,22,NaN,NaN,13.0,NaN
598,1974,8,23,NaN,NaN,11.9,NaN
599,1974,8,24,NaN,NaN,15.6,NaN
600,1974,8,25,NaN,NaN,11.6,NaN
601,1974,8,26,NaN,NaN,NaN,NaN
602,1974,8,27,NaN,NaN,13.5,NaN
603,1974,8,28,NaN,NaN,12.5,NaN
604,1974,8,29,NaN,NaN,11.6,NaN
605,1974,8,30,NaN,NaN,NaN,NaN
606,1974,8,31,NaN,NaN,11.2,NaN
607,1974,9,1,NaN,NaN,11.3,NaN
608,1974,9,2,NaN,NaN,NaN,NaN
609,1974,9,3,NaN,NaN,12.4,NaN
610,1974,9,4,NaN,NaN,12.4,NaN
611,1974,9,5,NaN,NaN,13.5,NaN
612,1974,9,6,NaN,NaN,12.3,NaN
613,1974,9,7,NaN,NaN,13.0,NaN
614,1974,9,8,NaN,NaN,15.0,NaN
615,1974,9,9,NaN,NaN,NaN,NaN
616,1974,9,10,NaN,NaN,NaN,NaN
617,1974,9,11,NaN,NaN,NaN,NaN
618,1974,9,12,NaN,NaN,NaN,NaN
619,1974,9,13,NaN,NaN,NaN,NaN
620,1974,9,14,NaN,NaN,NaN,NaN
621,1974,9,15,NaN,NaN,NaN,NaN
622,1974,9,16,NaN,NaN,10.9,NaN
623,1974,9,17,NaN,NaN,11.0,NaN
624,1974,9,18,NaN,NaN,11.0,NaN
625,1974,9,19,NaN,NaN,11.2,NaN
626,1974,9,20,NaN,NaN,13.0,NaN
627,1974,9,21,NaN,NaN,NaN,NaN
628,1974,9,22,NaN,NaN,NaN,NaN
629,1974,9,23,NaN,NaN,11.5,NaN
630,1974,9,24,NaN,NaN,11.7,NaN
631,1974,9,25,NaN,NaN,11.0,NaN
632,1974,9,26,NaN,NaN,11.7,NaN
633,1974,9,27,NaN,NaN,11.2,NaN
634,1974,9,28,NaN,NaN,NaN,NaN
635,1974,9,29,NaN,NaN,NaN,NaN
636,1974,9,30,NaN,NaN,12.0,NaN
637,1974,10,1,NaN,NaN,11.9,NaN
638,1974,10,2,NaN,NaN,12.3,NaN
639,1974,10,3,NaN,NaN,11.8,NaN
640,1974,10,4,NaN,NaN,11.0,NaN
641,1974,10,5,NaN,NaN,NaN,NaN
642,1974,10,6,NaN,NaN,NaN,NaN
643,1974,10,7,NaN,NaN,11.0,NaN
644,1974,10,8,NaN,NaN,11.2,NaN
645,1974,10,9,NaN,NaN,11.9,NaN
646,1974,10,10,NaN,NaN,12.8,NaN
647,1974,10,11,NaN,NaN,10.8,NaN
648,1974,10,12,NaN,NaN,11.0,NaN
649,1974,10,13,NaN,NaN,11.0,NaN
650,1974,10,14,NaN,NaN,11.5,NaN
651,1974,10,15,NaN,NaN,11.8,NaN
652,1974,10,16,NaN,NaN,11.8,NaN
653,1974,10,17,NaN,NaN,12.2,NaN
654,1974,10,18,NaN,NaN,11.0,NaN
655,1974,10,19,NaN,NaN,11.2,NaN
656,1974,10,20,NaN,NaN,11.2,NaN
657,1974,10,21,NaN,NaN,10.7,NaN
658,1974,10,22,NaN,NaN,10.1,NaN
659,1974,10,23,NaN,NaN,10.6,NaN
660,1974,10,24,NaN,NaN,10.8,NaN
661,1974,10,25,NaN,NaN,10.4,NaN
662,1974,10,26,NaN,NaN,10.9,NaN
663,1974,10,27,NaN,NaN,11.2,NaN
664,1974,10,28,NaN,NaN,11.2,NaN
665,1974,10,29,NaN,NaN,11.0,NaN
666,1974,10,30,NaN,NaN,10.5,NaN
667,1974,10,31,NaN,NaN,10.4,NaN
668,1974,11,1,NaN,NaN,10.0,NaN
669,1974,11,2,NaN,NaN,9.8,NaN
670,1974,11,3,NaN,NaN,9.5,NaN
671,1974,11,4,NaN,NaN,9.8,NaN
672,1974,11,5,NaN,NaN,9.7,NaN
673,1974,11,6,NaN,NaN,9.7,NaN
674,1974,11,7,NaN,NaN,10.4,NaN
675,1974,11,8,NaN,NaN,10.4,NaN
676,1974,11,9,NaN,NaN,10.2,NaN
677,1974,11,10,NaN,NaN,10.5,NaN
678,1974,11,11,NaN,NaN,10.3,NaN
679,1974,11,12,NaN,NaN,10.4,NaN
680,1974,11,13,NaN,NaN,10.5,NaN
681,1974,11,14,NaN,NaN,10.3,NaN
682,1974,11,15,NaN,NaN,10.5,NaN
683,1974,11,16,NaN,NaN,9.5,NaN
684,1974,11,17,NaN,NaN,10.0,NaN
685,1974,11,18,NaN,NaN,10.0,NaN
686,1974,11,19,NaN,NaN,10.1,NaN
687,1974,11,20,NaN,NaN,10.0,NaN
688,1974,11,21,NaN,NaN,9.6,NaN
689,1974,11,22,NaN,NaN,9.8,NaN
690,1974,11,23,NaN,NaN,10.2,NaN
691,1974,11,24,NaN,NaN,10.6,NaN
692,1974,11,25,NaN,NaN,10.6,NaN
693,1974,11,26,NaN,NaN,10.3,NaN
694,1974,11,27,NaN,NaN,10.7,NaN
695,1974,11,28,NaN,NaN,NaN,NaN
696,1974,11,29,NaN,NaN,NaN,NaN
697,1974,11,30,NaN,NaN,10.2,NaN
698,1974,12,1,NaN,NaN,10.5,NaN
699,1974,12,2,NaN,NaN,10.5,NaN
700,1974,12,3,NaN,NaN,10.6,NaN
701,1974,12,4,NaN,NaN,10.5,NaN
702,1974,12,5,NaN,NaN,10.5,NaN
703,1974,12,6,NaN,NaN,10.9,NaN
704,1974,12,7,NaN,NaN,11.2,NaN
705,1974,12,8,NaN,NaN,10.7,NaN
706,1974,12,9,NaN,NaN,11.0,NaN
707,1974,12,10,NaN,NaN,NaN,NaN
708,1974,12,11,NaN,NaN,10.8,NaN
709,1974,12,12,NaN,NaN,11.1,NaN
710,1974,12,13,NaN,NaN,10.8,NaN
711,1974,12,14,NaN,NaN,11.0,NaN
712,1974,12,15,NaN,NaN,11.0,NaN
713,1974,12,16,NaN,NaN,NaN,NaN
714,1974,12,17,NaN,NaN,10.8,NaN
715,1974,12,18,NaN,NaN,10.3,NaN
716,1974,12,19,NaN,NaN,10.7,NaN
717,1974,12,20,NaN,NaN,10.5,NaN
718,1974,12,21,NaN,NaN,NaN,NaN
719,1974,12,22,NaN,NaN,NaN,NaN
720,1974,12,23,NaN,NaN,9.8,NaN
721,1974,12,24,NaN,NaN,NaN,NaN
722,1974,12,25,NaN,NaN,NaN,NaN
723,1974,12,26,NaN,NaN,9.7,NaN
724,1974,12,27,NaN,NaN,9.2,NaN
725,1974,12,28,NaN,NaN,NaN,NaN
726,1974,12,29,NaN,NaN,NaN,NaN
727,1974,12,30,NaN,NaN,8.7,NaN
728,1974,12,31,NaN,NaN,8.2,NaN
729,1975,1,1,NaN,NaN,7.7,NaN
730,1975,1,2,NaN,NaN,NaN,NaN
731,1975,1,3,NaN,NaN,7.5,NaN
732,1975,1,4,NaN,NaN,8.0,NaN
733,1975,1,5,NaN,NaN,8.3,NaN
734,1975,1,6,NaN,NaN,7.9,NaN
735,1975,1,7,NaN,NaN,7.7,NaN
736,1975,1,8,NaN,NaN,7.6,NaN
737,1975,1,9,NaN,NaN,7.2,NaN
738,1975,1,10,NaN,NaN,8.2,NaN
739,1975,1,11,NaN,NaN,7.2,NaN
740,1975,1,12,NaN,NaN,NaN,NaN
741,1975,1,13,NaN,NaN,8.1,NaN
742,1975,1,14,NaN,NaN,7.6,NaN
743,1975,1,15,NaN,NaN,NaN,NaN
744,1975,1,16,NaN,NaN,8.0,NaN
745,1975,1,17,NaN,NaN,8.0,NaN
746,1975,1,18,NaN,NaN,7.7,NaN
747,1975,1,19,NaN,NaN,7.6,NaN
748,1975,1,20,NaN,NaN,7.5,NaN
749,1975,1,21,NaN,NaN,7.7,NaN
750,1975,1,22,NaN,NaN,8.0,NaN
751,1975,1,23,NaN,NaN,NaN,NaN
752,1975,1,24,NaN,NaN,8.1,NaN
753,1975,1,25,NaN,NaN,7.8,NaN
754,1975,1,26,NaN,NaN,7.3,NaN
755,1975,1,27,NaN,NaN,6.9,NaN
756,1975,1,28,NaN,NaN,6.3,NaN
757,1975,1,29,NaN,NaN,6.5,NaN
758,1975,1,30,NaN,NaN,6.8,NaN
759,1975,1,31,NaN,NaN,6.4,NaN
760,1975,2,1,NaN,NaN,NaN,NaN
761,1975,2,2,NaN,NaN,5.9,NaN
762,1975,2,3,NaN,NaN,5.9,NaN
763,1975,2,4,NaN,NaN,6.3,NaN
764,1975,2,5,NaN,NaN,6.4,NaN
765,1975,2,6,NaN,NaN,7.7,NaN
766,1975,2,7,NaN,NaN,7.6,NaN
767,1975,2,8,NaN,NaN,8.0,NaN
768,1975,2,9,NaN,NaN,7.1,NaN
769,1975,2,10,NaN,NaN,7.4,NaN
770,1975,2,11,NaN,NaN,7.6,NaN
771,1975,2,12,NaN,NaN,7.8,NaN
772,1975,2,13,NaN,NaN,8.0,NaN
773,1975,2,14,NaN,NaN,8.0,NaN
774,1975,2,15,NaN,NaN,6.8,NaN
775,1975,2,16,NaN,NaN,7.2,NaN
776,1975,2,17,NaN,NaN,7.6,NaN
777,1975,2,18,NaN,NaN,7.7,NaN
778,1975,2,19,NaN,NaN,7.9,NaN
779,1975,2,20,NaN,NaN,7.9,NaN
780,1975,2,21,NaN,NaN,7.4,NaN
781,1975,2,22,NaN,NaN,NaN,NaN
782,1975,2,23,NaN,NaN,NaN,NaN
783,1975,2,24,NaN,NaN,8.0,NaN
784,1975,2,25,NaN,NaN,7.4,NaN
785,1975,2,26,NaN,NaN,7.3,NaN
786,1975,2,27,NaN,NaN,7.6,NaN
787,1975,2,28,NaN,NaN,7.8,NaN
788,1975,3,1,NaN,NaN,NaN,NaN
789,1975,3,2,NaN,NaN,NaN,NaN
790,1975,3,3,NaN,NaN,10.1,NaN
791,1975,3,4,NaN,NaN,10.5,NaN
792,1975,3,5,NaN,NaN,9.9,NaN
793,1975,3,6,NaN,NaN,10.4,NaN
794,1975,3,7,NaN,NaN,10.6,NaN
795,1975,3,8,NaN,NaN,NaN,NaN
796,1975,3,9,NaN,NaN,NaN,NaN
797,1975,3,10,NaN,NaN,10.0,NaN
798,1975,3,11,NaN,NaN,9.8,NaN
799,1975,3,12,NaN,NaN,9.0,NaN
800,1975,3,13,NaN,NaN,9.2,NaN
801,1975,3,14,NaN,NaN,8.5,NaN
802,1975,3,15,NaN,NaN,NaN,NaN
803,1975,3,16,NaN,NaN,8.0,NaN
804,1975,3,17,NaN,NaN,8.8,NaN
805,1975,3,18,NaN,NaN,9.1,NaN
806,1975,3,19,NaN,NaN,8.9,NaN
807,1975,3,20,NaN,NaN,8.8,NaN
808,1975,3,21,NaN,NaN,8.5,NaN
809,1975,3,22,NaN,NaN,NaN,NaN
810,1975,3,23,NaN,NaN,NaN,NaN
811,1975,3,24,NaN,NaN,10.0,NaN
812,1975,3,25,NaN,NaN,9.0,NaN
813,1975,3,26,NaN,NaN,9.8,NaN
814,1975,3,27,NaN,NaN,NaN,NaN
815,1975,3,28,NaN,NaN,8.5,NaN
816,1975,3,29,NaN,NaN,NaN,NaN
817,1975,3,30,NaN,NaN,NaN,NaN
818,1975,3,31,NaN,NaN,NaN,NaN
819,1975,4,1,NaN,NaN,8.0,NaN
820,1975,4,2,NaN,NaN,8.6,NaN
821,1975,4,3,NaN,NaN,7.8,NaN
822,1975,4,4,NaN,NaN,NaN,NaN
823,1975,4,5,NaN,NaN,10.1,NaN
824,1975,4,6,NaN,NaN,10.3,NaN
825,1975,4,7,NaN,NaN,8.3,NaN
826,1975,4,8,NaN,NaN,8.6,NaN
827,1975,4,9,NaN,NaN,9.2,NaN
828,1975,4,10,NaN,NaN,8.7,NaN
829,1975,4,11,NaN,NaN,NaN,NaN
830,1975,4,12,NaN,NaN,NaN,NaN
831,1975,4,13,NaN,NaN,NaN,NaN
832,1975,4,14,NaN,NaN,NaN,NaN
833,1975,4,15,NaN,NaN,9.0,NaN
834,1975,4,16,NaN,NaN,9.3,NaN
835,1975,4,17,NaN,NaN,8.7,NaN
836,1975,4,18,NaN,NaN,10.1,NaN
837,1975,4,19,NaN,NaN,NaN,NaN
838,1975,4,20,NaN,NaN,NaN,NaN
839,1975,4,21,NaN,NaN,9.2,NaN
840,1975,4,22,NaN,NaN,9.0,NaN
841,1975,4,23,NaN,NaN,9.4,NaN
842,1975,4,24,NaN,NaN,NaN,NaN
843,1975,4,25,NaN,NaN,NaN,NaN
844,1975,4,26,NaN,NaN,9.6,NaN
845,1975,4,27,NaN,NaN,9.3,NaN
846,1975,4,28,NaN,NaN,NaN,NaN
847,1975,4,29,NaN,NaN,9.2,NaN
848,1975,4,30,NaN,NaN,9.3,NaN
849,1975,5,1,NaN,NaN,9.0,NaN
850,1975,5,2,NaN,NaN,NaN,NaN
851,1975,5,3,NaN,NaN,10.0,NaN
852,1975,5,4,NaN,NaN,NaN,NaN
853,1975,5,5,NaN,NaN,10.2,NaN
854,1975,5,6,NaN,NaN,9.4,NaN
855,1975,5,7,NaN,NaN,9.0,NaN
856,1975,5,8,NaN,NaN,9.4,NaN
857,1975,5,9,NaN,NaN,NaN,NaN
858,1975,5,10,NaN,NaN,NaN,NaN
859,1975,5,11,NaN,NaN,NaN,NaN
860,1975,5,12,NaN,NaN,12.2,NaN
861,1975,5,13,NaN,NaN,13.4,NaN
862,1975,5,14,NaN,NaN,11.8,NaN
863,1975,5,15,NaN,NaN,NaN,NaN
864,1975,5,16,NaN,NaN,NaN,NaN
865,1975,5,17,NaN,NaN,NaN,NaN
866,1975,5,18,NaN,NaN,NaN,NaN
867,1975,5,19,NaN,NaN,NaN,NaN
868,1975,5,20,NaN,NaN,9.6,NaN
869,1975,5,21,NaN,NaN,NaN,NaN
870,1975,5,22,NaN,NaN,9.3,NaN
871,1975,5,23,NaN,NaN,NaN,NaN
872,1975,5,24,NaN,NaN,NaN,NaN
873,1975,5,25,NaN,NaN,NaN,NaN
874,1975,5,26,NaN,NaN,NaN,NaN
875,1975,5,27,NaN,NaN,8.8,NaN
876,1975,5,28,NaN,NaN,NaN,NaN
877,1975,5,29,NaN,NaN,10.6,NaN
878,1975,5,30,NaN,NaN,10.2,NaN
879,1975,5,31,NaN,NaN,NaN,NaN
880,1975,6,1,NaN,NaN,NaN,NaN
881,1975,6,2,NaN,NaN,NaN,NaN
882,1975,6,3,NaN,NaN,10.4,NaN
883,1975,6,4,NaN,NaN,NaN,NaN
884,1975,6,5,NaN,NaN,9.3,NaN
885,1975,6,6,NaN,NaN,9.8,NaN
886,1975,6,7,NaN,NaN,NaN,NaN
887,1975,6,8,NaN,NaN,NaN,NaN
888,1975,6,9,NaN,NaN,NaN,NaN
889,1975,6,10,NaN,NaN,11.2,NaN
890,1975,6,11,NaN,NaN,NaN,NaN
891,1975,6,12,NaN,NaN,12.0,NaN
892,1975,6,13,NaN,NaN,11.5,NaN
893,1975,6,14,NaN,NaN,NaN,NaN
894,1975,6,15,NaN,NaN,NaN,NaN
895,1975,6,16,NaN,NaN,NaN,NaN
896,1975,6,17,NaN,NaN,8.3,NaN
897,1975,6,18,NaN,NaN,9.3,NaN
898,1975,6,19,NaN,NaN,9.8,NaN
899,1975,6,20,NaN,NaN,9.2,NaN
900,1975,6,21,NaN,NaN,NaN,NaN
901,1975,6,22,NaN,NaN,NaN,NaN
902,1975,6,23,NaN,NaN,10.2,NaN
903,1975,6,24,NaN,NaN,11.9,NaN
904,1975,6,25,NaN,NaN,14.2,NaN
905,1975,6,26,NaN,NaN,10.3,NaN
906,1975,6,27,NaN,NaN,10.8,NaN
907,1975,6,28,NaN,NaN,10.7,NaN
908,1975,6,29,NaN,NaN,9.8,NaN
909,1975,6,30,NaN,NaN,9.1,NaN
910,1975,7,1,NaN,NaN,10.7,NaN
911,1975,7,2,NaN,NaN,10.5,NaN
912,1975,7,3,NaN,NaN,9.2,NaN
913,1975,7,4,NaN,NaN,NaN,NaN
914,1975,7,5,NaN,NaN,12.0,NaN
915,1975,7,6,NaN,NaN,13.0,NaN
916,1975,7,7,NaN,NaN,NaN,NaN
917,1975,7,8,NaN,NaN,11.5,NaN
918,1975,7,9,NaN,NaN,11.9,NaN
919,1975,7,10,NaN,NaN,NaN,NaN
920,1975,7,11,NaN,NaN,NaN,NaN
921,1975,7,12,NaN,NaN,10.9,NaN
922,1975,7,13,NaN,NaN,10.5,NaN
923,1975,7,14,NaN,NaN,11.0,NaN
924,1975,7,15,NaN,NaN,NaN,NaN
925,1975,7,16,NaN,NaN,11.7,NaN
926,1975,7,17,NaN,NaN,NaN,NaN
927,1975,7,18,NaN,NaN,11.2,NaN
928,1975,7,19,NaN,NaN,12.0,NaN
929,1975,7,20,NaN,NaN,NaN,NaN
930,1975,7,21,NaN,NaN,13.0,NaN
931,1975,7,22,NaN,NaN,12.8,NaN
932,1975,7,23,NaN,NaN,13.2,NaN
933,1975,7,24,NaN,NaN,12.0,NaN
934,1975,7,25,NaN,NaN,NaN,NaN
935,1975,7,26,NaN,NaN,NaN,NaN
936,1975,7,27,NaN,NaN,12.2,NaN
937,1975,7,28,NaN,NaN,12.9,NaN
938,1975,7,29,NaN,NaN,12.0,NaN
939,1975,7,30,NaN,NaN,9.8,NaN
940,1975,7,31,NaN,NaN,9.0,NaN
941,1975,8,1,NaN,NaN,10.0,NaN
942,1975,8,2,NaN,NaN,NaN,NaN
943,1975,8,3,NaN,NaN,9.5,NaN
944,1975,8,4,NaN,NaN,12.0,NaN
945,1975,8,5,NaN,NaN,9.8,NaN
946,1975,8,6,NaN,NaN,10.0,NaN
947,1975,8,7,NaN,NaN,10.5,NaN
948,1975,8,8,NaN,NaN,9.0,NaN
949,1975,8,9,NaN,NaN,10.0,NaN
950,1975,8,10,NaN,NaN,10.0,NaN
951,1975,8,11,NaN,NaN,11.5,NaN
952,1975,8,12,NaN,NaN,12.5,NaN
953,1975,8,13,NaN,NaN,11.8,NaN
954,1975,8,14,NaN,NaN,12.0,NaN
955,1975,8,15,NaN,NaN,11.6,NaN
956,1975,8,16,NaN,NaN,11.9,NaN
957,1975,8,17,NaN,NaN,NaN,NaN
958,1975,8,18,NaN,NaN,12.0,NaN
959,1975,8,19,NaN,NaN,11.3,NaN
960,1975,8,20,NaN,NaN,NaN,NaN
961,1975,8,21,NaN,NaN,12.2,NaN
962,1975,8,22,NaN,NaN,12.0,NaN
963,1975,8,23,NaN,NaN,12.0,NaN
964,1975,8,24,NaN,NaN,11.6,NaN
965,1975,8,25,NaN,NaN,11.0,NaN
966,1975,8,26,NaN,NaN,11.6,NaN
967,1975,8,27,NaN,NaN,NaN,NaN
968,1975,8,28,NaN,NaN,13.6,NaN
969,1975,8,29,NaN,NaN,13.4,NaN
970,1975,8,30,NaN,NaN,13.0,NaN
971,1975,8,31,NaN,NaN,NaN,NaN
972,1975,9,1,NaN,NaN,11.2,NaN
973,1975,9,2,NaN,NaN,12.2,NaN
974,1975,9,3,NaN,NaN,11.4,NaN
975,1975,9,4,NaN,NaN,15.0,NaN
976,1975,9,5,NaN,NaN,14.2,NaN
977,1975,9,6,NaN,NaN,14.0,NaN
978,1975,9,7,NaN,NaN,13.0,NaN
979,1975,9,8,NaN,NaN,12.8,NaN
980,1975,9,9,NaN,NaN,12.4,NaN
981,1975,9,10,NaN,NaN,12.8,NaN
982,1975,9,11,NaN,NaN,NaN,NaN
983,1975,9,12,NaN,NaN,13.5,NaN
984,1975,9,13,NaN,NaN,13.0,NaN
985,1975,9,14,NaN,NaN,13.0,NaN
986,1975,9,15,NaN,NaN,13.0,NaN
987,1975,9,16,NaN,NaN,12.0,NaN
988,1975,9,17,NaN,NaN,12.5,NaN
989,1975,9,18,NaN,NaN,NaN,NaN
990,1975,9,19,NaN,NaN,13.0,NaN
991,1975,9,20,NaN,NaN,12.0,NaN
992,1975,9,21,NaN,NaN,12.0,NaN
993,1975,9,22,NaN,NaN,12.8,NaN
994,1975,9,23,NaN,NaN,12.0,NaN
995,1975,9,24,NaN,NaN,12.0,NaN
996,1975,9,25,NaN,NaN,11.0,NaN
997,1975,9,26,NaN,NaN,12.0,NaN
998,1975,9,27,NaN,NaN,11.8,NaN
999,1975,9,28,NaN,NaN,12.1,NaN
1000,1975,9,29,NaN,NaN,12.0,NaN
1001,1975,9,30,NaN,NaN,12.0,NaN
1002,1975,10,1,NaN,NaN,13.0,NaN
1003,1975,10,2,NaN,NaN,13.0,NaN
1004,1975,10,3,NaN,NaN,13.5,NaN
1005,1975,10,4,NaN,NaN,13.9,NaN
1006,1975,10,5,NaN,NaN,13.0,NaN
1007,1975,10,6,NaN,NaN,12.0,NaN
1008,1975,10,7,NaN,NaN,12.0,NaN
1009,1975,10,8,NaN,NaN,NaN,NaN
1010,1975,10,9,NaN,NaN,NaN,NaN
1011,1975,10,10,NaN,NaN,12.0,NaN
1012,1975,10,11,NaN,NaN,NaN,NaN
1013,1975,10,12,NaN,NaN,NaN,NaN
1014,1975,10,13,NaN,NaN,NaN,NaN
1015,1975,10,14,NaN,NaN,13.5,NaN
1016,1975,10,15,NaN,NaN,13.0,NaN
1017,1975,10,16,NaN,NaN,13.0,NaN
1018,1975,10,17,NaN,NaN,13.0,NaN
1019,1975,10,18,NaN,NaN,NaN,NaN
1020,1975,10,19,NaN,NaN,12.2,NaN
1021,1975,10,20,NaN,NaN,NaN,NaN
1022,1975,10,21,NaN,NaN,NaN,NaN
1023,1975,10,22,NaN,NaN,NaN,NaN
1024,1975,10,23,NaN,NaN,11.0,NaN
1025,1975,10,24,NaN,NaN,11.0,NaN
1026,1975,10,25,NaN,NaN,NaN,NaN
1027,1975,10,26,NaN,NaN,11.0,NaN
1028,1975,10,27,NaN,NaN,10.5,NaN
1029,1975,10,28,NaN,NaN,11.5,NaN
1030,1975,10,29,NaN,NaN,11.0,NaN
1031,1975,10,30,NaN,NaN,11.0,NaN
1032,1975,10,31,NaN,NaN,11.5,NaN
1033,1975,11,1,NaN,NaN,11.0,NaN
1034,1975,11,2,NaN,NaN,11.4,NaN
1035,1975,11,3,NaN,NaN,NaN,NaN
1036,1975,11,4,NaN,NaN,12.0,NaN
1037,1975,11,5,NaN,NaN,11.0,NaN
1038,1975,11,6,NaN,NaN,11.0,NaN
1039,1975,11,7,NaN,NaN,11.0,NaN
1040,1975,11,8,NaN,NaN,11.0,NaN
1041,1975,11,9,NaN,NaN,10.5,NaN
1042,1975,11,10,NaN,NaN,10.5,NaN
1043,1975,11,11,NaN,NaN,11.0,NaN
1044,1975,11,12,NaN,NaN,11.0,NaN
1045,1975,11,13,NaN,NaN,11.0,NaN
1046,1975,11,14,NaN,NaN,11.0,NaN
1047,1975,11,15,NaN,NaN,12.0,NaN
1048,1975,11,16,NaN,NaN,11.0,NaN
1049,1975,11,17,NaN,NaN,NaN,NaN
1050,1975,11,18,NaN,NaN,11.0,NaN
1051,1975,11,19,NaN,NaN,11.0,NaN
1052,1975,11,20,NaN,NaN,10.5,NaN
1053,1975,11,21,NaN,NaN,11.0,NaN
1054,1975,11,22,NaN,NaN,11.0,NaN
1055,1975,11,23,NaN,NaN,NaN,NaN
1056,1975,11,24,NaN,NaN,NaN,NaN
1057,1975,11,25,NaN,NaN,NaN,NaN
1058,1975,11,26,NaN,NaN,9.8,NaN
1059,1975,11,27,NaN,NaN,NaN,NaN
1060,1975,11,28,NaN,NaN,NaN,NaN
1061,1975,11,29,NaN,NaN,NaN,NaN
1062,1975,11,30,NaN,NaN,8.0,NaN
1063,1975,12,1,NaN,NaN,9.0,NaN
1064,1975,12,2,NaN,NaN,9.5,NaN
1065,1975,12,3,NaN,NaN,NaN,NaN
1066,1975,12,4,NaN,NaN,11.0,NaN
1067,1975,12,5,NaN,NaN,NaN,NaN
1068,1975,12,6,NaN,NaN,11.0,NaN
1069,1975,12,7,NaN,NaN,10.6,NaN
1070,1975,12,8,NaN,NaN,10.5,NaN
1071,1975,12,9,NaN,NaN,10.0,NaN
1072,1975,12,10,NaN,NaN,10.0,NaN
1073,1975,12,11,NaN,NaN,10.0,NaN
1074,1975,12,12,NaN,NaN,10.0,NaN
1075,1975,12,13,NaN,NaN,NaN,NaN
1076,1975,12,14,NaN,NaN,NaN,NaN
1077,1975,12,15,NaN,NaN,9.0,NaN
1078,1975,12,16,NaN,NaN,9.0,NaN
1079,1975,12,17,NaN,NaN,8.0,NaN
1080,1975,12,18,NaN,NaN,NaN,NaN
1081,1975,12,19,NaN,NaN,NaN,NaN
1082,1975,12,20,NaN,NaN,NaN,NaN
1083,1975,12,21,NaN,NaN,8.8,NaN
1084,1975,12,22,NaN,NaN,NaN,NaN
1085,1975,12,23,NaN,NaN,NaN,NaN
1086,1975,12,24,NaN,NaN,NaN,NaN
1087,1975,12,25,NaN,NaN,NaN,NaN
1088,1975,12,26,NaN,NaN,NaN,NaN
1089,1975,12,27,NaN,NaN,NaN,NaN
1090,1975,12,28,NaN,NaN,NaN,NaN
1091,1975,12,29,NaN,NaN,9.8,NaN
1092,1975,12,30,NaN,NaN,9.0,NaN
1093,1975,12,31,NaN,NaN,9.0,NaN
1094,1976,1,1,NaN,NaN,NaN,NaN
1095,1976,1,2,NaN,NaN,9.0,NaN
1096,1976,1,3,NaN,NaN,8.5,NaN
1097,1976,1,4,NaN,NaN,NaN,NaN
1098,1976,1,5,NaN,NaN,9.0,NaN
1099,1976,1,6,NaN,NaN,9.0,NaN
1100,1976,1,7,NaN,NaN,9.0,NaN
