,DATE,SURF_TEMP_C,YEAR,MONTH,DAY
7072,4/16/1976,14.6,1976,4,16
7073,4/17/1976,14.4,1976,4,17
7074,4/18/1976,14.4,1976,4,18
7075,4/19/1976,14.4,1976,4,19
7076,4/20/1976,14.4,1976,4,20
7077,4/21/1976,14.5,1976,4,21
7078,4/22/1976,14.8,1976,4,22
7079,4/23/1976,14.8,1976,4,23
7080,4/24/1976,14.8,1976,4,24
7081,4/25/1976,14.8,1976,4,25
7082,4/26/1976,12.8,1976,4,26
7083,4/27/1976,12.8,1976,4,27
7084,4/28/1976,15.4,1976,4,28
7085,4/29/1976,15.3,1976,4,29
7086,4/30/1976,15.3,1976,4,30
7087,5/1/1976,15.3,1976,5,1
7088,5/2/1976,14.7,1976,5,2
7089,5/3/1976,16.4,1976,5,3
7090,5/4/1976,16.4,1976,5,4
7091,5/5/1976,16.1,1976,5,5
7092,5/6/1976,16.1,1976,5,6
7093,5/7/1976,16.1,1976,5,7
7094,5/8/1976,16.1,1976,5,8
7095,5/9/1976,16.1,1976,5,9
7096,5/10/1976,15.5,1976,5,10
7097,5/11/1976,16.1,1976,5,11
7098,5/12/1976,16.1,1976,5,12
7099,5/13/1976,16.3,1976,5,13
7100,5/14/1976,16.1,1976,5,14
7101,5/15/1976,16.7,1976,5,15
7102,5/16/1976,16.7,1976,5,16
7103,5/17/1976,15.1,1976,5,17
7104,5/18/1976,15.1,1976,5,18
7105,5/19/1976,15,1976,5,19
7106,5/20/1976,15,1976,5,20
7107,5/21/1976,15.6,1976,5,21
7108,5/22/1976,15.6,1976,5,22
7109,5/23/1976,15.6,1976,5,23
7110,5/24/1976,15.3,1976,5,24
7111,5/25/1976,15.3,1976,5,25
7112,5/26/1976,15.6,1976,5,26
7113,5/27/1976,15.6,1976,5,27
7114,5/28/1976,15.6,1976,5,28
7115,5/29/1976,15.6,1976,5,29
7116,5/30/1976,15.8,1976,5,30
7117,5/31/1976,16.1,1976,5,31
7118,6/1/1976,17.4,1976,6,1
7119,6/2/1976,17.2,1976,6,2
7120,6/3/1976,17,1976,6,3
7121,6/4/1976,17,1976,6,4
7122,6/5/1976,17.5,1976,6,5
7123,6/6/1976,15.8,1976,6,6
7124,6/7/1976,15.2,1976,6,7
7125,6/8/1976,15,1976,6,8
7126,6/9/1976,16.7,1976,6,9
7127,6/10/1976,16.7,1976,6,10
7128,6/11/1976,16.7,1976,6,11
7129,6/12/1976,16.9,1976,6,12
7130,6/13/1976,16.9,1976,6,13
7131,6/14/1976,17.2,1976,6,14
7132,6/15/1976,17.8,1976,6,15
7133,6/16/1976,17.7,1976,6,16
7134,6/17/1976,17.5,1976,6,17
7135,6/18/1976,17.8,1976,6,18
7136,6/19/1976,17.8,1976,6,19
7137,6/20/1976,17.7,1976,6,20
7138,6/21/1976,16.7,1976,6,21
7139,6/22/1976,15.6,1976,6,22
7140,6/23/1976,15.6,1976,6,23
7141,6/24/1976,18,1976,6,24
7142,6/25/1976,19.1,1976,6,25
7143,6/26/1976,19.4,1976,6,26
7144,6/27/1976,19.1,1976,6,27
7145,6/28/1976,20.6,1976,6,28
7146,6/29/1976,19.4,1976,6,29
7147,6/30/1976,19.1,1976,6,30
7148,7/1/1976,19.1,1976,7,1
7149,7/2/1976,19,1976,7,2
7150,7/3/1976,18.4,1976,7,3
7151,7/4/1976,18.4,1976,7,4
7152,7/5/1976,18.9,1976,7,5
7153,7/6/1976,18.9,1976,7,6
7154,7/7/1976,18.1,1976,7,7
7155,7/8/1976,19.4,1976,7,8
7156,7/9/1976,19.5,1976,7,9
7157,7/10/1976,19.4,1976,7,10
7158,7/11/1976,18.9,1976,7,11
7159,7/12/1976,21.1,1976,7,12
7160,7/13/1976,20.6,1976,7,13
7161,7/14/1976,20,1976,7,14
7162,7/15/1976,20,1976,7,15
7163,7/16/1976,21.1,1976,7,16
7164,7/17/1976,19.4,1976,7,17
7165,7/18/1976,17.8,1976,7,18
7166,7/19/1976,20,1976,7,19
7167,7/20/1976,19.4,1976,7,20
7168,7/21/1976,19.4,1976,7,21
7169,7/22/1976,18.9,1976,7,22
7170,7/23/1976,17.8,1976,7,23
7171,7/24/1976,17.8,1976,7,24
7172,7/25/1976,17.8,1976,7,25
7173,7/26/1976,18.6,1976,7,26
7174,7/27/1976,18.7,1976,7,27
7175,7/28/1976,18.8,1976,7,28
7176,7/29/1976,18.4,1976,7,29
7177,7/30/1976,18.9,1976,7,30
7178,7/31/1976,18,1976,7,31
7179,8/1/1976,18.9,1976,8,1
7180,8/2/1976,15.6,1976,8,2
7181,8/3/1976,15.6,1976,8,3
7182,8/4/1976,17.8,1976,8,4
7183,8/5/1976,17.8,1976,8,5
7184,8/6/1976,18.9,1976,8,6
7185,8/7/1976,18.9,1976,8,7
7186,8/8/1976,18.3,1976,8,8
7187,8/9/1976,17.3,1976,8,9
7188,8/10/1976,19.3,1976,8,10
7189,8/11/1976,19.3,1976,8,11
7190,8/12/1976,19,1976,8,12
7191,8/13/1976,18.5,1976,8,13
7192,8/14/1976,17.8,1976,8,14
7193,8/15/1976,18.3,1976,8,15
7194,8/16/1976,18.9,1976,8,16
7195,8/17/1976,18.8,1976,8,17
7196,8/18/1976,18.9,1976,8,18
7197,8/19/1976,18.9,1976,8,19
7198,8/20/1976,18.8,1976,8,20
7199,8/21/1976,18.3,1976,8,21
7200,8/22/1976,18.3,1976,8,22
7201,8/23/1976,17.8,1976,8,23
7202,8/24/1976,17.8,1976,8,24
7203,8/25/1976,17.5,1976,8,25
7204,8/26/1976,17.5,1976,8,26
7205,8/27/1976,17.6,1976,8,27
7206,8/28/1976,17.8,1976,8,28
7207,8/29/1976,17.7,1976,8,29
7208,8/30/1976,17.7,1976,8,30
7209,8/31/1976,18.3,1976,8,31
7210,9/1/1976,18.3,1976,9,1
7211,9/2/1976,18.3,1976,9,2
7212,9/3/1976,18.3,1976,9,3
7213,9/4/1976,18.3,1976,9,4
7214,9/5/1976,18.9,1976,9,5
7215,9/6/1976,18.4,1976,9,6
7216,9/7/1976,18.5,1976,9,7
7217,9/8/1976,18.9,1976,9,8
7218,9/9/1976,19.4,1976,9,9
7219,9/10/1976,21.6,1976,9,10
7220,9/11/1976,20.6,1976,9,11
7221,9/12/1976,20.6,1976,9,12
7222,9/13/1976,20.6,1976,9,13
7223,9/14/1976,20.4,1976,9,14
7224,9/15/1976,20.6,1976,9,15
7225,9/16/1976,20.6,1976,9,16
7226,9/17/1976,21.6,1976,9,17
7227,9/18/1976,20.8,1976,9,18
7228,9/19/1976,20.1,1976,9,19
7229,9/20/1976,18.9,1976,9,20
7230,9/21/1976,18.8,1976,9,21
7231,9/22/1976,18.8,1976,9,22
7232,9/23/1976,18.8,1976,9,23
7233,9/24/1976,18.9,1976,9,24
7234,9/25/1976,18.8,1976,9,25
7235,9/26/1976,18.9,1976,9,26
7236,9/27/1976,19,1976,9,27
7237,9/28/1976,18.3,1976,9,28
7238,9/29/1976,18.3,1976,9,29
7239,9/30/1976,NaN,1976,9,30
7240,10/1/1976,20,1976,10,1
7241,10/2/1976,21.1,1976,10,2
7242,10/3/1976,19.4,1976,10,3
7243,10/4/1976,18.3,1976,10,4
7244,10/5/1976,18.7,1976,10,5
7245,10/6/1976,18.9,1976,10,6
7246,10/7/1976,18.9,1976,10,7
7247,10/8/1976,19,1976,10,8
7248,10/9/1976,21.7,1976,10,9
7249,10/10/1976,20.6,1976,10,10
7250,10/11/1976,19,1976,10,11
7251,10/12/1976,19.9,1976,10,12
7252,10/13/1976,19.8,1976,10,13
7253,10/14/1976,19.8,1976,10,14
7254,10/15/1976,19.8,1976,10,15
7255,10/16/1976,19.8,1976,10,16
7256,10/17/1976,19.8,1976,10,17
7257,10/18/1976,19.4,1976,10,18
7258,10/19/1976,19.4,1976,10,19
7259,10/20/1976,19,1976,10,20
7260,10/21/1976,19,1976,10,21
7261,10/22/1976,19,1976,10,22
7262,10/23/1976,19,1976,10,23
7263,10/24/1976,18.6,1976,10,24
7264,10/25/1976,18.9,1976,10,25
7265,10/26/1976,18.9,1976,10,26
7266,10/27/1976,18.8,1976,10,27
7267,10/28/1976,18.8,1976,10,28
7268,10/29/1976,18.8,1976,10,29
7269,10/30/1976,18.8,1976,10,30
7270,10/31/1976,18.8,1976,10,31
7271,11/1/1976,17.8,1976,11,1
7272,11/2/1976,18.9,1976,11,2
7273,11/3/1976,19.5,1976,11,3
7274,11/4/1976,19.3,1976,11,4
7275,11/5/1976,19.4,1976,11,5
7276,11/6/1976,19,1976,11,6
7277,11/7/1976,19,1976,11,7
7278,11/8/1976,18.8,1976,11,8
7279,11/9/1976,18.3,1976,11,9
7280,11/10/1976,18.3,1976,11,10
7281,11/11/1976,17.8,1976,11,11
7282,11/12/1976,18.3,1976,11,12
7283,11/13/1976,18.3,1976,11,13
7284,11/14/1976,18.4,1976,11,14
7285,11/15/1976,18.3,1976,11,15
7286,11/16/1976,19.4,1976,11,16
7287,11/17/1976,19.4,1976,11,17
7288,11/18/1976,19.1,1976,11,18
7289,11/19/1976,19.1,1976,11,19
7290,11/20/1976,19,1976,11,20
7291,11/21/1976,18.9,1976,11,21
7292,11/22/1976,18.8,1976,11,22
7293,11/23/1976,18.3,1976,11,23
7294,11/24/1976,18.3,1976,11,24
7295,11/25/1976,17.2,1976,11,25
7296,11/26/1976,17.8,1976,11,26
7297,11/27/1976,13.3,1976,11,27
7298,11/28/1976,16.7,1976,11,28
7299,11/29/1976,15.6,1976,11,29
7300,11/30/1976,15.6,1976,11,30
7301,12/1/1976,15.6,1976,12,1
7302,12/2/1976,15.6,1976,12,2
7303,12/3/1976,16.1,1976,12,3
7304,12/4/1976,17.2,1976,12,4
7305,12/5/1976,17.1,1976,12,5
7306,12/6/1976,17.1,1976,12,6
7307,12/7/1976,17.1,1976,12,7
7308,12/8/1976,17.1,1976,12,8
7309,12/9/1976,17,1976,12,9
7310,12/10/1976,17,1976,12,10
7311,12/11/1976,17,1976,12,11
7312,12/12/1976,17,1976,12,12
7313,12/13/1976,17,1976,12,13
7314,12/14/1976,16.9,1976,12,14
7315,12/15/1976,16.8,1976,12,15
7316,12/16/1976,16.5,1976,12,16
7317,12/17/1976,16.5,1976,12,17
7318,12/18/1976,16.5,1976,12,18
7319,12/19/1976,16.5,1976,12,19
7320,12/20/1976,16.5,1976,12,20
7321,12/21/1976,16.5,1976,12,21
7322,12/22/1976,16.5,1976,12,22
7323,12/23/1976,16.5,1976,12,23
7324,12/24/1976,16.5,1976,12,24
7325,12/25/1976,16.5,1976,12,25
7326,12/26/1976,16.4,1976,12,26
7327,12/27/1976,16.4,1976,12,27
7328,12/28/1976,18.1,1976,12,28
7329,12/29/1976,18,1976,12,29
7330,12/30/1976,NaN,1976,12,30
7331,12/31/1976,NaN,1976,12,31
7332,1/1/1977,15.5,1977,1,1
7333,1/2/1977,16.1,1977,1,2
7334,1/3/1977,15.6,1977,1,3
7335,1/4/1977,15.5,1977,1,4
7336,1/5/1977,15.5,1977,1,5
7337,1/6/1977,15,1977,1,6
7338,1/7/1977,15,1977,1,7
7339,1/8/1977,15,1977,1,8
7340,1/9/1977,15.6,1977,1,9
7341,1/10/1977,15,1977,1,10
7342,1/11/1977,15.6,1977,1,11
7343,1/12/1977,15.6,1977,1,12
7344,1/13/1977,15.5,1977,1,13
7345,1/14/1977,15.5,1977,1,14
7346,1/15/1977,15.5,1977,1,15
7347,1/16/1977,15,1977,1,16
7348,1/17/1977,15.6,1977,1,17
7349,1/18/1977,15.6,1977,1,18
7350,1/19/1977,15.6,1977,1,19
7351,1/20/1977,15,1977,1,20
7352,1/21/1977,15,1977,1,21
7353,1/22/1977,15,1977,1,22
7354,1/23/1977,15.5,1977,1,23
7355,1/24/1977,15.6,1977,1,24
7356,1/25/1977,15.6,1977,1,25
7357,1/26/1977,15.6,1977,1,26
7358,1/27/1977,15.5,1977,1,27
7359,1/28/1977,15.6,1977,1,28
7360,1/29/1977,15,1977,1,29
7361,1/30/1977,15,1977,1,30
7362,1/31/1977,15,1977,1,31
7363,2/1/1977,15.2,1977,2,1
7364,2/2/1977,15,1977,2,2
7365,2/3/1977,15.1,1977,2,3
7366,2/4/1977,15.7,1977,2,4
7367,2/5/1977,15.6,1977,2,5
7368,2/6/1977,15.6,1977,2,6
7369,2/7/1977,15.5,1977,2,7
7370,2/8/1977,15.6,1977,2,8
7371,2/9/1977,15.6,1977,2,9
7372,2/10/1977,15.5,1977,2,10
7373,2/11/1977,15.5,1977,2,11
7374,2/12/1977,15.6,1977,2,12
7375,2/13/1977,15.5,1977,2,13
7376,2/14/1977,15.5,1977,2,14
7377,2/15/1977,15.6,1977,2,15
7378,2/16/1977,15.6,1977,2,16
7379,2/17/1977,15.6,1977,2,17
7380,2/18/1977,15.6,1977,2,18
7381,2/19/1977,15.6,1977,2,19
7382,2/20/1977,15.6,1977,2,20
7383,2/21/1977,15.6,1977,2,21
7384,2/22/1977,14.4,1977,2,22
7385,2/23/1977,14.4,1977,2,23
7386,2/24/1977,15.6,1977,2,24
7387,2/25/1977,15.6,1977,2,25
7388,2/26/1977,15.6,1977,2,26
7389,2/27/1977,15.5,1977,2,27
7390,2/28/1977,15.5,1977,2,28
7391,3/1/1977,14.9,1977,3,1
7392,3/2/1977,14.9,1977,3,2
7393,3/3/1977,14.9,1977,3,3
7394,3/4/1977,14.9,1977,3,4
7395,3/5/1977,14.9,1977,3,5
7396,3/6/1977,14.9,1977,3,6
7397,3/7/1977,14.8,1977,3,7
7398,3/8/1977,14.8,1977,3,8
7399,3/9/1977,14,1977,3,9
7400,3/10/1977,14,1977,3,10
7401,3/11/1977,14,1977,3,11
7402,3/12/1977,13.3,1977,3,12
7403,3/13/1977,12.8,1977,3,13
7404,3/14/1977,12.4,1977,3,14
7405,3/15/1977,12.2,1977,3,15
7406,3/16/1977,12.2,1977,3,16
7407,3/17/1977,12.2,1977,3,17
7408,3/18/1977,12.2,1977,3,18
7409,3/19/1977,12.2,1977,3,19
7410,3/20/1977,12.2,1977,3,20
7411,3/21/1977,12.2,1977,3,21
7412,3/22/1977,12.2,1977,3,22
7413,3/23/1977,12.2,1977,3,23
7414,3/24/1977,12.2,1977,3,24
7415,3/25/1977,12.2,1977,3,25
7416,3/26/1977,12.2,1977,3,26
7417,3/27/1977,12.8,1977,3,27
7418,3/28/1977,12.8,1977,3,28
7419,3/29/1977,12.2,1977,3,29
7420,3/30/1977,12.2,1977,3,30
7421,3/31/1977,12.2,1977,3,31
7422,4/1/1977,12.7,1977,4,1
7423,4/2/1977,12.7,1977,4,2
7424,4/3/1977,12.8,1977,4,3
7425,4/4/1977,12.7,1977,4,4
7426,4/5/1977,13,1977,4,5
7427,4/6/1977,13,1977,4,6
7428,4/7/1977,13.3,1977,4,7
7429,4/8/1977,13.3,1977,4,8
7430,4/9/1977,13.3,1977,4,9
7431,4/10/1977,13.3,1977,4,10
7432,4/11/1977,13.5,1977,4,11
7433,4/12/1977,13.3,1977,4,12
7434,4/13/1977,16,1977,4,13
7435,4/14/1977,14.7,1977,4,14
7436,4/15/1977,15,1977,4,15
7437,4/16/1977,15,1977,4,16
7438,4/17/1977,14.8,1977,4,17
7439,4/18/1977,14.7,1977,4,18
7440,4/19/1977,16.1,1977,4,19
7441,4/20/1977,16.4,1977,4,20
7442,4/21/1977,16.1,1977,4,21
7443,4/22/1977,16.4,1977,4,22
7444,4/23/1977,16.4,1977,4,23
7445,4/24/1977,16.7,1977,4,24
7446,4/25/1977,16.4,1977,4,25
7447,4/26/1977,16.4,1977,4,26
7448,4/27/1977,16.1,1977,4,27
7449,4/28/1977,15.1,1977,4,28
7450,4/29/1977,15.2,1977,4,29
7451,4/30/1977,15.1,1977,4,30
7452,5/1/1977,15.6,1977,5,1
7453,5/2/1977,15.4,1977,5,2
7454,5/3/1977,15.4,1977,5,3
7455,5/4/1977,15.4,1977,5,4
7456,5/5/1977,15.4,1977,5,5
7457,5/6/1977,15.4,1977,5,6
7458,5/7/1977,15,1977,5,7
7459,5/8/1977,15,1977,5,8
7460,5/9/1977,14.4,1977,5,9
7461,5/10/1977,15,1977,5,10
7462,5/11/1977,15,1977,5,11
7463,5/12/1977,15,1977,5,12
7464,5/13/1977,15,1977,5,13
7465,5/14/1977,15,1977,5,14
7466,5/15/1977,15.6,1977,5,15
7467,5/16/1977,15,1977,5,16
7468,5/17/1977,14.9,1977,5,17
7469,5/18/1977,15,1977,5,18
7470,5/19/1977,16,1977,5,19
7471,5/20/1977,15.9,1977,5,20
7472,5/21/1977,15.9,1977,5,21
7473,5/22/1977,15.9,1977,5,22
7474,5/23/1977,15.8,1977,5,23
7475,5/24/1977,15.8,1977,5,24
7476,5/25/1977,15.8,1977,5,25
7477,5/26/1977,14.4,1977,5,26
7478,5/27/1977,13.3,1977,5,27
7479,5/28/1977,13.9,1977,5,28
7480,5/29/1977,15.1,1977,5,29
7481,5/30/1977,15.1,1977,5,30
7482,5/31/1977,15.1,1977,5,31
7483,6/1/1977,15.1,1977,6,1
7484,6/2/1977,15,1977,6,2
7485,6/3/1977,17,1977,6,3
7486,6/4/1977,15.5,1977,6,4
7487,6/5/1977,15.5,1977,6,5
7488,6/6/1977,15.6,1977,6,6
7489,6/7/1977,15.6,1977,6,7
7490,6/8/1977,15.6,1977,6,8
7491,6/9/1977,15.6,1977,6,9
7492,6/10/1977,15.6,1977,6,10
7493,6/11/1977,15.6,1977,6,11
7494,6/12/1977,16.7,1977,6,12
7495,6/13/1977,18,1977,6,13
7496,6/14/1977,18,1977,6,14
7497,6/15/1977,18,1977,6,15
7498,6/16/1977,18,1977,6,16
7499,6/17/1977,18,1977,6,17
7500,6/18/1977,18,1977,6,18
7501,6/19/1977,18,1977,6,19
7502,6/20/1977,15.6,1977,6,20
7503,6/21/1977,15.4,1977,6,21
7504,6/22/1977,15.6,1977,6,22
7505,6/23/1977,15.1,1977,6,23
7506,6/24/1977,15.1,1977,6,24
7507,6/25/1977,15.1,1977,6,25
7508,6/26/1977,17.9,1977,6,26
7509,6/27/1977,17.9,1977,6,27
7510,6/28/1977,17.9,1977,6,28
7511,6/29/1977,17.2,1977,6,29
7512,6/30/1977,17.1,1977,6,30
7513,7/1/1977,15.3,1977,7,1
7514,7/2/1977,15.6,1977,7,2
7515,7/3/1977,15.6,1977,7,3
7516,7/4/1977,15.6,1977,7,4
7517,7/5/1977,15.8,1977,7,5
7518,7/6/1977,16.7,1977,7,6
7519,7/7/1977,16.7,1977,7,7
7520,7/8/1977,16.4,1977,7,8
7521,7/9/1977,16.5,1977,7,9
7522,7/10/1977,16.7,1977,7,10
7523,7/11/1977,15.6,1977,7,11
7524,7/12/1977,16.6,1977,7,12
7525,7/13/1977,18.3,1977,7,13
7526,7/14/1977,16.6,1977,7,14
7527,7/15/1977,17,1977,7,15
7528,7/16/1977,16.5,1977,7,16
7529,7/17/1977,17,1977,7,17
7530,7/18/1977,17.1,1977,7,18
7531,7/19/1977,17.1,1977,7,19
7532,7/20/1977,17.1,1977,7,20
7533,7/21/1977,17.1,1977,7,21
7534,7/22/1977,17.1,1977,7,22
7535,7/23/1977,18.3,1977,7,23
7536,7/24/1977,18.3,1977,7,24
7537,7/25/1977,18.4,1977,7,25
7538,7/26/1977,18.4,1977,7,26
7539,7/27/1977,18.4,1977,7,27
7540,7/28/1977,21.1,1977,7,28
7541,7/29/1977,21.1,1977,7,29
7542,7/30/1977,20.7,1977,7,30
7543,7/31/1977,20.7,1977,7,31
7544,8/1/1977,21.7,1977,8,1
7545,8/2/1977,20.1,1977,8,2
7546,8/3/1977,20.1,1977,8,3
7547,8/4/1977,20.1,1977,8,4
7548,8/5/1977,20,1977,8,5
7549,8/6/1977,20.7,1977,8,6
7550,8/7/1977,20.2,1977,8,7
7551,8/8/1977,19.4,1977,8,8
7552,8/9/1977,18.8,1977,8,9
7553,8/10/1977,18.8,1977,8,10
7554,8/11/1977,18.8,1977,8,11
7555,8/12/1977,18.8,1977,8,12
7556,8/13/1977,18.8,1977,8,13
7557,8/14/1977,18.8,1977,8,14
7558,8/15/1977,18.1,1977,8,15
7559,8/16/1977,18.1,1977,8,16
7560,8/17/1977,18.1,1977,8,17
7561,8/18/1977,18.1,1977,8,18
7562,8/19/1977,18.1,1977,8,19
7563,8/20/1977,18.1,1977,8,20
7564,8/21/1977,18.6,1977,8,21
7565,8/22/1977,19.7,1977,8,22
7566,8/23/1977,19.7,1977,8,23
7567,8/24/1977,20,1977,8,24
7568,8/25/1977,19.8,1977,8,25
7569,8/26/1977,20.6,1977,8,26
7570,8/27/1977,19.4,1977,8,27
7571,8/28/1977,19.4,1977,8,28
7572,8/29/1977,20,1977,8,29
7573,8/30/1977,19.4,1977,8,30
7574,8/31/1977,19.4,1977,8,31
7575,9/1/1977,19.7,1977,9,1
7576,9/2/1977,19.9,1977,9,2
7577,9/3/1977,19.9,1977,9,3
7578,9/4/1977,19.9,1977,9,4
7579,9/5/1977,19.9,1977,9,5
7580,9/6/1977,19.9,1977,9,6
7581,9/7/1977,19.4,1977,9,7
7582,9/8/1977,17,1977,9,8
7583,9/9/1977,17.2,1977,9,9
7584,9/10/1977,17.2,1977,9,10
7585,9/11/1977,18.4,1977,9,11
7586,9/12/1977,18.4,1977,9,12
7587,9/13/1977,18.4,1977,9,13
7588,9/14/1977,18.9,1977,9,14
7589,9/15/1977,18.9,1977,9,15
7590,9/16/1977,18.4,1977,9,16
7591,9/17/1977,18.4,1977,9,17
7592,9/18/1977,18.3,1977,9,18
7593,9/19/1977,18.2,1977,9,19
7594,9/20/1977,18.2,1977,9,20
7595,9/21/1977,18.2,1977,9,21
7596,9/22/1977,18,1977,9,22
7597,9/23/1977,18,1977,9,23
7598,9/24/1977,18,1977,9,24
7599,9/25/1977,17.8,1977,9,25
7600,9/26/1977,17.8,1977,9,26
7601,9/27/1977,18.3,1977,9,27
7602,9/28/1977,16.2,1977,9,28
7603,9/29/1977,16.2,1977,9,29
7604,9/30/1977,17.8,1977,9,30
7605,10/1/1977,17.8,1977,10,1
7606,10/2/1977,17.8,1977,10,2
7607,10/3/1977,17.6,1977,10,3
7608,10/4/1977,17.6,1977,10,4
7609,10/5/1977,17.6,1977,10,5
7610,10/6/1977,17.7,1977,10,6
7611,10/7/1977,17.2,1977,10,7
7612,10/8/1977,17.2,1977,10,8
7613,10/9/1977,17.2,1977,10,9
7614,10/10/1977,18.3,1977,10,10
7615,10/11/1977,18.1,1977,10,11
7616,10/12/1977,18.1,1977,10,12
7617,10/13/1977,18.1,1977,10,13
7618,10/14/1977,18.3,1977,10,14
7619,10/15/1977,18.3,1977,10,15
7620,10/16/1977,18.3,1977,10,16
7621,10/17/1977,18.3,1977,10,17
7622,10/18/1977,17.9,1977,10,18
7623,10/19/1977,17.9,1977,10,19
7624,10/20/1977,17.9,1977,10,20
7625,10/21/1977,18.9,1977,10,21
7626,10/22/1977,18.9,1977,10,22
7627,10/23/1977,17.8,1977,10,23
7628,10/24/1977,17.7,1977,10,24
7629,10/25/1977,17.7,1977,10,25
7630,10/26/1977,17.7,1977,10,26
7631,10/27/1977,17.6,1977,10,27
7632,10/28/1977,17.2,1977,10,28
7633,10/29/1977,17.2,1977,10,29
7634,10/30/1977,18.1,1977,10,30
7635,10/31/1977,18.3,1977,10,31
7636,11/1/1977,18.3,1977,11,1
7637,11/2/1977,18,1977,11,2
7638,11/3/1977,17.9,1977,11,3
7639,11/4/1977,17.8,1977,11,4
7640,11/5/1977,17.8,1977,11,5
7641,11/6/1977,17.8,1977,11,6
7642,11/7/1977,17.8,1977,11,7
7643,11/8/1977,17.6,1977,11,8
7644,11/9/1977,17.6,1977,11,9
7645,11/10/1977,17.2,1977,11,10
7646,11/11/1977,18.9,1977,11,11
7647,11/12/1977,18.9,1977,11,12
7648,11/13/1977,18.1,1977,11,13
7649,11/14/1977,17.6,1977,11,14
7650,11/15/1977,17.6,1977,11,15
7651,11/16/1977,17.6,1977,11,16
7652,11/17/1977,17.6,1977,11,17
7653,11/18/1977,18.3,1977,11,18
7654,11/19/1977,16.9,1977,11,19
7655,11/20/1977,16.9,1977,11,20
7656,11/21/1977,16.9,1977,11,21
7657,11/22/1977,16.9,1977,11,22
7658,11/23/1977,16.8,1977,11,23
7659,11/24/1977,16.8,1977,11,24
7660,11/25/1977,17,1977,11,25
7661,11/26/1977,17,1977,11,26
7662,11/27/1977,17,1977,11,27
7663,11/28/1977,16.7,1977,11,28
7664,11/29/1977,17.7,1977,11,29
7665,11/30/1977,17.7,1977,11,30
7666,12/1/1977,17.3,1977,12,1
7667,12/2/1977,17.2,1977,12,2
7668,12/3/1977,17.3,1977,12,3
7669,12/4/1977,17.3,1977,12,4
7670,12/5/1977,17.2,1977,12,5
7671,12/6/1977,17,1977,12,6
7672,12/7/1977,16.4,1977,12,7
7673,12/8/1977,16.9,1977,12,8
7674,12/9/1977,17.8,1977,12,9
7675,12/10/1977,17.8,1977,12,10
7676,12/11/1977,17.6,1977,12,11
7677,12/12/1977,17.6,1977,12,12
7678,12/13/1977,17.7,1977,12,13
7679,12/14/1977,17,1977,12,14
7680,12/15/1977,17.8,1977,12,15
7681,12/16/1977,16.5,1977,12,16
7682,12/17/1977,16,1977,12,17
7683,12/18/1977,14.5,1977,12,18
7684,12/19/1977,14.7,1977,12,19
7685,12/20/1977,15.4,1977,12,20
7686,12/21/1977,15,1977,12,21
7687,12/22/1977,15,1977,12,22
7688,12/23/1977,15.5,1977,12,23
7689,12/24/1977,16.9,1977,12,24
7690,12/25/1977,16.7,1977,12,25
7691,12/26/1977,16.7,1977,12,26
7692,12/27/1977,15.7,1977,12,27
7693,12/28/1977,15.7,1977,12,28
7694,12/29/1977,15.7,1977,12,29
7695,12/30/1977,15.7,1977,12,30
7696,12/31/1977,15.7,1977,12,31
7697,1/1/1978,16.3,1978,1,1
7698,1/2/1978,16.3,1978,1,2
7699,1/3/1978,15.5,1978,1,3
7700,1/4/1978,15.6,1978,1,4
7701,1/5/1978,15.6,1978,1,5
7702,1/6/1978,15.6,1978,1,6
7703,1/7/1978,15.7,1978,1,7
7704,1/8/1978,15.8,1978,1,8
7705,1/9/1978,15.8,1978,1,9
7706,1/10/1978,16.1,1978,1,10
7707,1/11/1978,15.2,1978,1,11
7708,1/12/1978,15,1978,1,12
7709,1/13/1978,15.2,1978,1,13
7710,1/14/1978,15.2,1978,1,14
7711,1/15/1978,15.2,1978,1,15
7712,1/16/1978,15.2,1978,1,16
7713,1/17/1978,14.9,1978,1,17
7714,1/18/1978,14.9,1978,1,18
7715,1/19/1978,14.4,1978,1,19
7716,1/20/1978,14.9,1978,1,20
7717,1/21/1978,14.9,1978,1,21
7718,1/22/1978,14.9,1978,1,22
7719,1/23/1978,15.5,1978,1,23
7720,1/24/1978,14.9,1978,1,24
7721,1/25/1978,14.9,1978,1,25
7722,1/26/1978,14.5,1978,1,26
7723,1/27/1978,14.5,1978,1,27
7724,1/28/1978,14.4,1978,1,28
7725,1/29/1978,15,1978,1,29
7726,1/30/1978,15,1978,1,30
7727,1/31/1978,14.6,1978,1,31
7728,2/1/1978,14.7,1978,2,1
7729,2/2/1978,14.2,1978,2,2
7730,2/3/1978,14.4,1978,2,3
7731,2/4/1978,14.4,1978,2,4
7732,2/5/1978,14.4,1978,2,5
7733,2/6/1978,14.5,1978,2,6
7734,2/7/1978,14.5,1978,2,7
7735,2/8/1978,14.5,1978,2,8
7736,2/9/1978,14.2,1978,2,9
7737,2/10/1978,14.2,1978,2,10
7738,2/11/1978,14.2,1978,2,11
7739,2/12/1978,14.2,1978,2,12
7740,2/13/1978,14.2,1978,2,13
7741,2/14/1978,14.2,1978,2,14
7742,2/15/1978,13.5,1978,2,15
7743,2/16/1978,13.7,1978,2,16
7744,2/17/1978,13.7,1978,2,17
